-0.5765625,22.95611466872375,114,-80,-4.415625,15.043449765907253,95,-123,0
-1.0341796875,21.524690667033113,114,-64,-3.425,16.019148697730476,82,-117,0
1.6462053571428572,19.41421282740633,82,-33,-0.9890625,14.403391714144753,82,-64,0
-6.1578125,19.23079646595127,82,-64,1.359375,14.50750580249324,95,-123,0
-1.6453125,18.021969489413298,95,-123,-1.47265625,15.349123964774101,117,-64,0
4.0171875,16.23079687168328,82,-64,4.416666666666667,20.67382688462771,117,-117,0
4.13125,13.234836547441756,82,-64,10.3203125,15.31463433785945,117,-123,0
-2.3953125,17.34345094055228,95,-123,4.825520833333333,13.655385641584763,117,-64,0
-1.35625,16.804797259636906,82,-64,-2.96875,15.06907921664426,95,-123,0
-1.484375,18.472862010510852,82,-64,-2.8177083333333335,16.171061439546794,117,-64,0
8.864955357142858,19.33465441011867,83,-64,0.11875,15.212298427177267,95,-123,0
4.328125,17.70068385640439,82,-64,-2.334375,15.589381590023866,95,-123,0
-4.518229166666667,20.7313465601606,82,-64,-1.56640625,17.11034246812809,117,-123,0
-4.966145833333333,17.376315889606726,82,-64,5.502604166666667,17.052156311885682,117,-123,0
13.141741071428571,17.753174982764925,82,-110,-2.703125,15.170983495949594,95,-123,0
-3.4578125,22.4971130417848,82,-117,-6.494791666666667,14.845733602843518,117,-64,0
-1.659375,17.82824934224824,82,-64,-0.7671875,15.59598861373795,112,-123,0
8.45625,14.476531384882913,82,-108,-7.9578125,12.657128731068662,95,-123,0
-4.4859375,20.690044157664182,82,-64,3.790625,15.619296146413737,82,-64,0
0.2046875,18.404236347301772,95,-123,0.1515625,14.284295268181546,95,-123,0
-3.0345982142857144,20.242004799937952,95,-123,-1.51875,15.10327856584457,95,-123,0
3.1809895833333335,17.57661215519243,117,-64,0.140625,15.677196670409806,117,-123,0
2.71875,17.757365329279565,95,-123,-4.4921875,13.96938398659167,82,-64,0
-3.8296875,20.308189386361942,95,-123,1.50625,13.996761623229139,82,-64,0
-5.3984375,19.200561451650152,82,-64,-0.5755208333333334,14.31616673334961,117,-123,0
4.84375,21.332940161578758,82,-117,-0.0828125,14.423104887292604,82,-64,0
-4.46875,19.534719691807712,82,-64,0.703125,13.423370114631236,95,-123,0
8.099330357142858,19.87904719569631,90,-82,-0.2796875,16.179797199048686,82,-117,0
2.346875,20.230275646524817,82,-64,5.3171875,14.98450298107494,95,-123,0
5.009375,20.259486348606544,82,-64,-3.3567708333333335,15.82711959177925,117,-64,0
-0.7984375,20.691899020113976,82,-64,3.60625,15.766993560520662,95,-123,0
0.3078125,18.244620822720425,46,-117,-2.1984375,14.35932832895027,95,-123,0
-11.8828125,19.8441667648164,126,-64,-2.528125,15.859317733886758,95,-123,0
0.4859375,15.332862656597879,82,-64,-3.778125,14.86031279900847,95,-126,0
-0.18125,15.8014524154427,82,-64,1.2796875,17.486375765216295,82,-126,0
