CSI_2,117,86,103,0,-8,-15,-9,-16,-4,-16,-5,-14,-8,-13,-7,-14,-7,-13,-9,-12,-10,-13,-10,-14,-9,-15,-7,-15,-5,-14,-6,-14,-8,-15,-10,-14,-9,-13,-7,-13,-7,-14,-8,-14,-8,-15,-5,-15,-5,-14,-6,-10,-5,-9,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-5,-6,-9,-7,-12,-5,-11,-3,-10,-1,-14,-1,-16,-3,-14,-2,-14,0,-14,0,-12,1,-14,2,-14,-1,-15,-5,-17,-5,-15,-4,-14,-3,-16,-1,-15,0,-11,-2,-14,-5,-18,-7,-17,-9,-17,-10,-18,-10,-20,-1,-9,-5,-33,-11,-29,-13,-27,-8,-28,-5,-30,-10,-28,-14,-24,-14,-23,-13,-25,-13,-31,-14,-33,-17,-31,-19,-28,-17,-28,-13,-28,-12,-25,-16,-23,-18,-24,-15,-24,-12,-22,-12,-23,-11,-27,-8,-28,-11,-27,-14,-26,-10,-26,-9,-30,-9,-32,-2,-5,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-3,-12,-25,-9,-29,1,-24,0,-28,-6,-29,-12,-29,-13,-32,-8,-32,-2,-32,-5,-33,-4,-31,4,-28,6,-27,2,-28,1,-31,-1,-30,-5,-26,-6,-27,-6,-30,-3,-30,0,-29,-1,-29,-4,-30,-3,-32,-3,-32,-7,-32,-12,-32,-16,-33,
CSI_2,28,-64,1,0,-10,-10,-10,-10,-10,-9,-9,-9,-9,-8,-8,-8,-8,-7,-9,-7,-9,-7,-9,-7,-9,-6,-9,-6,-9,-6,-9,-6,-9,-7,-9,-7,-9,-7,-8,-6,-8,-6,-8,-6,-7,-6,-7,-6,-7,-6,-6,-6,-6,-6,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-7,-8,-7,-9,-7,-10,-6,-10,-6,-10,-6,-10,-6,-11,-5,-11,-5,-11,-5,-11,-6,-12,-6,-12,-5,-12,-5,-11,-5,-11,-6,-11,-6,-11,-6,-10,-7,-10,-7,-10,-7,-10,-7,-10,-8,-10,-8,-10,-9,-11,-8,-11,
CSI_2,82,32,5,0,22,-15,21,-15,19,-15,18,-15,17,-14,17,-14,16,-14,15,-14,15,-15,15,-15,13,-16,13,-16,13,-16,13,-16,14,-16,14,-16,14,-15,13,-14,12,-13,12,-12,12,-12,12,-11,12,-11,12,-10,11,-10,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-3,17,-12,17,-11,19,-11,20,-11,20,-10,20,-9,21,-8,21,-7,22,-7,23,-8,24,-8,25,-8,24,-7,23,-7,22,-7,23,-8,22,-9,20,-10,20,-10,20,-10,21,-10,21,-11,21,-11,22,-13,23,-13,22,-12,
CSI_2,82,32,5,0,4,12,4,12,4,11,4,11,4,11,4,11,4,11,5,11,5,11,5,11,4,10,4,10,4,10,4,10,4,10,3,10,3,10,3,9,2,9,2,9,2,8,1,8,1,7,1,7,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,3,5,3,6,3,6,3,6,3,7,3,8,3,8,3,8,3,9,3,9,3,10,3,10,3,10,3,10,3,10,4,10,4,10,3,10,3,10,4,10,4,11,4,11,4,12,5,12,6,12,
CSI_2,28,-64,1,0,26,5,26,5,25,4,24,3,23,2,22,2,21,1,21,0,21,1,21,1,20,-1,20,-1,20,-1,20,-1,21,-1,21,-1,20,-1,18,-1,18,-1,17,-1,16,-1,16,0,16,1,15,1,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,18,7,19,7,20,8,20,10,19,10,19,10,19,11,19,12,19,12,20,13,20,15,20,15,20,15,19,14,19,13,20,12,21,11,20,9,20,8,21,8,22,8,22,7,22,8,23,9,24,10,23,12,
CSI_2,117,86,103,0,13,-3,14,-4,15,-5,14,-5,12,-7,13,-9,13,-9,12,-9,11,-7,12,-6,12,-6,13,-7,12,-9,12,-10,13,-9,14,-8,14,-7,12,-7,9,-8,12,-6,14,-5,12,-4,10,-5,10,-4,12,-3,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,13,-1,13,-1,12,0,12,1,13,3,13,2,12,0,12,0,13,-1,13,-1,13,0,13,2,13,2,12,1,13,-1,12,-2,11,-2,12,-1,13,-1,11,-1,13,-3,14,-5,13,-4,14,-4,15,-5,12,-4,52,-7,57,-2,57,-8,56,-21,55,-27,54,-25,57,-28,57,-29,53,-27,52,-29,57,-32,60,-32,58,-30,56,-28,56,-24,55,-19,59,-18,60,-17,53,-17,44,-17,45,-14,54,-17,59,-22,54,-19,46,-13,46,-8,51,-8,46,-10,5,-2,0,0,-1,-1,0,0,0,0,-1,-1,4,0,33,5,30,6,43,-1,50,-5,54,-2,53,3,50,9,47,11,49,2,52,-4,54,1,56,7,51,8,48,3,53,-1,57,-1,62,-3,59,-5,57,-3,62,-5,62,-8,61,-4,61,-2,66,-6,69,-4,66,-2,68,-11,74,-28,
CSI_2,-117,-80,8,0,30,-11,29,-10,30,-9,30,-8,27,-9,25,-10,24,-10,25,-8,24,-7,23,-7,21,-8,20,-8,20,-8,20,-6,19,-5,17,-5,15,-4,15,-4,15,-3,13,-3,11,-4,11,-4,11,-3,10,-1,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,9,-1,9,-1,9,-3,8,-3,9,-3,12,-2,14,-2,14,-2,14,-3,15,-3,15,-2,16,-3,17,-4,18,-5,19,-5,20,-5,21,-4,23,-5,24,-7,25,-8,25,-8,26,-9,28,-10,30,-12,30,-12,31,-11,
CSI_2,28,-64,1,0,27,-4,27,-4,26,-5,24,-5,24,-5,22,-5,21,-6,20,-7,21,-7,21,-7,20,-9,19,-9,19,-9,20,-8,21,-8,21,-8,20,-8,18,-7,17,-7,17,-6,16,-6,16,-5,16,-5,15,-4,15,-4,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,20,-2,21,-2,22,-1,23,0,23,1,23,2,23,2,22,3,23,4,24,4,25,4,26,4,25,5,24,4,24,4,25,3,24,2,23,1,23,0,24,0,24,0,24,-1,24,-1,26,-1,27,0,28,2,
CSI_2,28,-64,1,0,9,-24,8,-24,7,-22,6,-21,6,-20,6,-20,5,-19,4,-19,3,-19,3,-19,1,-19,1,-19,1,-19,1,-19,2,-19,2,-19,2,-18,2,-17,1,-16,2,-15,2,-15,2,-14,2,-14,2,-13,2,-13,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-5,8,-18,9,-19,10,-20,11,-20,12,-19,12,-19,13,-18,14,-17,14,-18,14,-19,15,-19,16,-20,16,-19,15,-18,14,-18,14,-19,13,-19,11,-19,11,-19,11,-19,11,-20,11,-20,10,-20,10,-21,11,-22,13,-21,
CSI_2,82,32,5,0,-8,-12,-8,-12,-8,-12,-8,-11,-8,-11,-8,-11,-8,-11,-8,-11,-8,-11,-8,-11,-8,-11,-8,-10,-8,-10,-8,-10,-7,-10,-7,-10,-7,-10,-6,-10,-6,-9,-6,-9,-5,-9,-5,-8,-4,-8,-4,-8,-4,-8,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-5,-6,-5,-6,-5,-6,-5,-6,-5,-7,-6,-8,-6,-8,-6,-8,-6,-9,-6,-9,-6,-10,-6,-10,-6,-10,-6,-10,-6,-10,-7,-10,-7,-11,-7,-11,-7,-11,-7,-11,-7,-11,-8,-11,-8,-12,-8,-12,-8,-12,-10,-12,
