CSI_2,28,-64,1,0,4,13,4,12,4,11,4,11,5,11,5,11,4,10,4,10,5,11,5,10,4,10,4,10,4,10,4,10,4,9,4,9,3,9,3,9,2,8,2,8,2,8,1,8,1,7,1,7,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,6,5,6,4,7,4,7,5,8,5,8,5,9,5,9,5,10,4,10,4,11,4,11,4,11,4,11,4,11,4,11,5,11,5,12,5,12,4,11,5,11,5,12,4,13,4,13,6,13,7,13,
CSI_2,28,-64,1,0,-19,14,-18,14,-17,14,-16,13,-16,14,-16,14,-16,13,-16,13,-17,14,-17,14,-15,13,-15,13,-15,12,-15,13,-15,12,-15,11,-15,10,-14,9,-14,9,-14,8,-13,7,-12,7,-12,6,-12,5,-12,5,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-8,11,-9,11,-9,12,-10,12,-11,13,-12,13,-13,13,-13,13,-14,13,-15,14,-16,14,-16,14,-16,14,-16,13,-16,13,-16,14,-17,14,-17,15,-17,14,-17,14,-17,14,-18,15,-19,14,-20,15,-19,17,-18,20,
CSI_2,28,-64,1,0,8,-10,8,-10,8,-10,8,-10,7,-10,7,-10,7,-10,7,-10,7,-10,7,-10,6,-10,6,-9,6,-9,6,-9,6,-9,6,-9,6,-8,6,-8,6,-7,6,-7,6,-7,6,-6,6,-6,5,-5,5,-5,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,4,-8,4,-8,4,-8,4,-8,5,-8,5,-9,6,-9,6,-9,7,-9,7,-9,8,-9,8,-9,8,-9,8,-9,8,-9,8,-9,8,-10,8,-10,8,-10,8,-10,8,-10,8,-10,9,-10,10,-10,9,-12,8,-13,
CSI_2,28,-64,1,0,-20,11,-19,10,-19,10,-18,10,-18,11,-18,11,-17,11,-17,11,-18,11,-18,11,-17,11,-16,10,-16,10,-16,10,-16,10,-16,9,-16,8,-15,7,-15,7,-14,6,-14,6,-13,5,-13,4,-13,4,-12,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-11,9,-11,8,-12,9,-12,9,-13,9,-14,9,-15,9,-16,9,-16,9,-17,9,-18,9,-18,9,-18,9,-18,9,-18,9,-18,10,-19,10,-19,10,-19,10,-19,10,-18,11,-19,11,-20,10,-21,10,-21,13,-21,16,
CSI_2,28,-64,1,0,-9,-23,-8,-22,-8,-22,-9,-21,-9,-21,-9,-21,-9,-20,-9,-20,-9,-21,-9,-21,-9,-20,-9,-19,-9,-18,-8,-19,-8,-19,-7,-19,-6,-18,-6,-17,-5,-16,-5,-16,-4,-15,-4,-15,-3,-14,-2,-13,-2,-13,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-4,-9,-13,-9,-13,-9,-14,-9,-15,-9,-16,-9,-16,-9,-17,-9,-18,-9,-19,-9,-20,-9,-21,-8,-21,-8,-21,-7,-21,-8,-21,-9,-21,-9,-22,-9,-22,-9,-22,-9,-22,-9,-21,-9,-22,-8,-24,-8,-25,-11,-25,-14,-25,
CSI_2,28,-64,1,0,7,-11,6,-11,6,-10,6,-10,5,-10,5,-10,5,-10,5,-10,5,-10,5,-10,5,-10,4,-9,4,-9,4,-10,4,-9,4,-9,5,-9,5,-8,5,-8,4,-7,4,-7,4,-6,4,-6,4,-6,4,-5,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-8,3,-8,3,-8,4,-8,4,-8,5,-9,5,-9,5,-9,6,-9,6,-9,6,-9,7,-10,7,-10,7,-9,6,-10,6,-10,6,-10,7,-10,7,-10,7,-10,6,-10,7,-11,7,-11,7,-11,7,-12,6,-13,
CSI_2,83,48,5,0,-10,6,-8,5,-4,3,-3,4,-3,6,-3,6,-5,5,-5,3,-2,4,0,5,-2,6,-5,6,-6,6,-4,5,-1,4,0,5,0,4,0,1,2,1,2,2,1,3,0,5,-1,5,-1,5,-1,4,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,-6,-4,-7,-2,-6,-2,-7,-3,-7,-4,-6,-2,-7,-1,-9,-1,-7,-1,-6,1,-8,2,-10,1,-10,0,-11,2,-10,1,-8,0,-8,2,-8,3,-8,3,-7,4,-6,4,-7,3,-9,2,-7,2,-2,1,-2,1,
CSI_2,28,-64,1,0,-14,2,-13,2,-13,2,-12,2,-12,2,-12,2,-12,2,-12,2,-12,2,-12,2,-11,3,-11,2,-11,2,-11,2,-11,2,-11,2,-10,1,-10,1,-10,0,-9,0,-9,0,-9,0,-8,0,-8,0,-8,-1,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-8,2,-8,2,-8,2,-8,2,-9,2,-10,2,-10,2,-10,2,-11,2,-11,2,-12,2,-12,2,-12,2,-12,2,-12,2,-12,2,-12,2,-13,2,-13,2,-12,2,-12,2,-13,2,-14,1,-14,2,-15,3,-15,4,
CSI_2,99,48,6,0,-5,-13,-4,-12,-4,-12,-4,-12,-4,-11,-4,-11,-4,-11,-4,-11,-4,-12,-4,-12,-5,-11,-4,-10,-4,-10,-4,-10,-4,-10,-3,-10,-3,-10,-3,-10,-3,-9,-2,-9,-2,-9,-2,-8,-2,-8,-1,-8,-1,-8,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-4,-7,-4,-7,-4,-7,-4,-8,-5,-8,-5,-9,-4,-9,-4,-10,-4,-10,-4,-11,-4,-11,-4,-11,-4,-11,-4,-11,-4,-11,-4,-11,-4,-11,-4,-12,-4,-12,-4,-12,-4,-12,-5,-12,-4,-13,-4,-13,-6,-14,-7,-13,
CSI_2,99,48,6,0,34,12,32,10,32,9,31,9,32,10,31,11,30,11,31,10,32,10,32,9,30,8,29,7,28,9,28,10,28,10,26,11,25,11,23,12,22,12,20,12,19,12,18,11,17,10,16,11,15,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,22,-2,22,-2,23,-1,24,0,26,1,27,2,27,3,29,5,30,5,31,6,31,5,32,5,32,6,31,6,31,7,32,7,33,7,34,8,33,8,32,10,33,9,34,10,35,12,36,12,41,9,45,7,
